lens_id,domain,cpc_rule_hit,keyword_rule_hit,rule_union_hit,adjudicated_hit,action,screening_category,analysis_set_443
030-146-224-478-987,4-4,0,0,0,0,none,included_classified,true
030-146-224-478-987,4-5,0,0,0,0,none,included_classified,true
127-975-790-471-179,1-1,0,0,0,0,none,included_classified,true
127-975-790-471-179,1-2,0,0,0,0,none,included_classified,true
127-975-790-471-179,1-3,0,0,0,0,none,included_classified,true
127-975-790-471-179,2-1,0,0,0,0,none,included_classified,true
127-975-790-471-179,2-2,0,0,0,0,none,included_classified,true
127-975-790-471-179,2-3,0,0,0,0,none,included_classified,true
127-975-790-471-179,2-4,0,0,0,0,none,included_classified,true
127-975-790-471-179,3-1,0,0,0,0,none,included_classified,true
127-975-790-471-179,3-2,0,0,0,0,none,included_classified,true
127-975-790-471-179,3-3,0,0,0,0,none,included_classified,true
127-975-790-471-179,4-1,0,0,0,0,none,included_classified,true
127-975-790-471-179,4-2,0,0,0,0,none,included_classified,true
127-975-790-471-179,4-3,0,0,0,0,none,included_classified,true
127-975-790-471-179,4-4,0,1,1,1,keep,included_classified,true
127-975-790-471-179,4-5,0,0,0,0,none,included_classified,true
106-749-491-160-533,1-1,0,0,0,0,none,included_classified,true
106-749-491-160-533,1-2,0,0,0,0,none,included_classified,true
106-749-491-160-533,1-3,0,0,0,1,add,included_classified,true
106-749-491-160-533,2-1,0,0,0,0,none,included_classified,true
106-749-491-160-533,2-2,0,0,0,0,none,included_classified,true
106-749-491-160-533,2-3,0,0,0,0,none,included_classified,true
106-749-491-160-533,2-4,0,0,0,0,none,included_classified,true
106-749-491-160-533,3-1,0,0,0,0,none,included_classified,true
106-749-491-160-533,3-2,0,0,0,0,none,included_classified,true
106-749-491-160-533,3-3,0,0,0,0,none,included_classified,true
106-749-491-160-533,4-1,1,0,1,1,keep,included_classified,true
106-749-491-160-533,4-2,0,0,0,1,add,included_classified,true
106-749-491-160-533,4-3,0,0,0,0,none,included_classified,true
106-749-491-160-533,4-4,0,1,1,1,keep,included_classified,true
106-749-491-160-533,4-5,0,0,0,0,none,included_classified,true
170-222-533-687-879,1-1,0,0,0,0,none,included_classified,true
170-222-533-687-879,1-2,0,0,0,0,none,included_classified,true
170-222-533-687-879,1-3,0,0,0,1,add,included_classified,true
170-222-533-687-879,2-1,0,0,0,0,none,included_classified,true
170-222-533-687-879,2-2,0,0,0,0,none,included_classified,true
170-222-533-687-879,2-3,0,0,0,0,none,included_classified,true
170-222-533-687-879,2-4,0,1,1,0,suppress,included_classified,true
170-222-533-687-879,3-1,0,0,0,0,none,included_classified,true
170-222-533-687-879,3-2,0,0,0,0,none,included_classified,true
170-222-533-687-879,3-3,0,0,0,0,none,included_classified,true
170-222-533-687-879,4-1,0,0,0,1,add,included_classified,true
170-222-533-687-879,4-2,0,0,0,0,none,included_classified,true
170-222-533-687-879,4-3,0,0,0,0,none,included_classified,true
170-222-533-687-879,4-4,0,0,0,0,none,included_classified,true
170-222-533-687-879,4-5,0,0,0,0,none,included_classified,true
138-925-636-822-632,1-1,0,0,0,0,none,included_classified,true
138-925-636-822-632,1-2,0,0,0,0,none,included_classified,true
138-925-636-822-632,1-3,0,0,0,0,none,included_classified,true
138-925-636-822-632,2-1,0,0,0,0,none,included_classified,true
138-925-636-822-632,2-2,0,0,0,0,none,included_classified,true
138-925-636-822-632,2-3,0,0,0,0,none,included_classified,true
138-925-636-822-632,2-4,1,0,1,1,keep,included_classified,true
138-925-636-822-632,3-1,0,0,0,1,add,included_classified,true
138-925-636-822-632,3-2,0,0,0,0,none,included_classified,true
138-925-636-822-632,3-3,0,0,0,0,none,included_classified,true
138-925-636-822-632,4-1,0,0,0,0,none,included_classified,true
138-925-636-822-632,4-2,0,0,0,0,none,included_classified,true
138-925-636-822-632,4-3,0,0,0,0,none,included_classified,true
138-925-636-822-632,4-4,0,0,0,0,none,included_classified,true
138-925-636-822-632,4-5,0,0,0,0,none,included_classified,true
195-001-827-236-609,1-1,0,0,0,0,none,included_classified,true
195-001-827-236-609,1-2,0,0,0,0,none,included_classified,true
195-001-827-236-609,1-3,0,0,0,1,add,included_classified,true
195-001-827-236-609,2-1,0,0,0,0,none,included_classified,true
195-001-827-236-609,2-2,0,0,0,0,none,included_classified,true
195-001-827-236-609,2-3,0,0,0,0,none,included_classified,true
195-001-827-236-609,2-4,1,0,1,1,keep,included_classified,true
195-001-827-236-609,3-1,0,0,0,0,none,included_classified,true
195-001-827-236-609,3-2,0,0,0,0,none,included_classified,true
195-001-827-236-609,3-3,0,0,0,0,none,included_classified,true
195-001-827-236-609,4-1,0,0,0,1,add,included_classified,true
195-001-827-236-609,4-2,0,0,0,0,none,included_classified,true
195-001-827-236-609,4-3,0,0,0,0,none,included_classified,true
195-001-827-236-609,4-4,0,0,0,0,none,included_classified,true
195-001-827-236-609,4-5,0,0,0,0,none,included_classified,true
133-696-321-213-762,1-1,0,1,1,0,suppress,included_classified,true
133-696-321-213-762,1-2,0,0,0,0,none,included_classified,true
133-696-321-213-762,1-3,0,0,0,1,add,included_classified,true
133-696-321-213-762,2-1,0,0,0,0,none,included_classified,true
133-696-321-213-762,2-2,0,0,0,0,none,included_classified,true
133-696-321-213-762,2-3,0,0,0,0,none,included_classified,true
133-696-321-213-762,2-4,1,0,1,1,keep,included_classified,true
133-696-321-213-762,3-1,0,0,0,0,none,included_classified,true
133-696-321-213-762,3-2,0,0,0,0,none,included_classified,true
133-696-321-213-762,3-3,0,0,0,0,none,included_classified,true
133-696-321-213-762,4-1,0,0,0,0,none,included_classified,true
133-696-321-213-762,4-2,0,0,0,0,none,included_classified,true
133-696-321-213-762,4-3,0,0,0,0,none,included_classified,true
133-696-321-213-762,4-4,0,0,0,0,none,included_classified,true
133-696-321-213-762,4-5,0,0,0,0,none,included_classified,true
023-647-875-256-327,1-1,1,0,1,1,keep,included_classified,true
023-647-875-256-327,1-2,0,0,0,0,none,included_classified,true
023-647-875-256-327,1-3,0,0,0,0,none,included_classified,true
023-647-875-256-327,2-1,0,0,0,0,none,included_classified,true
023-647-875-256-327,2-2,0,0,0,0,none,included_classified,true
023-647-875-256-327,2-3,0,0,0,0,none,included_classified,true
023-647-875-256-327,2-4,0,0,0,0,none,included_classified,true
023-647-875-256-327,3-1,0,0,0,0,none,included_classified,true
023-647-875-256-327,3-2,0,0,0,0,none,included_classified,true
023-647-875-256-327,3-3,0,0,0,0,none,included_classified,true
023-647-875-256-327,4-1,0,0,0,0,none,included_classified,true
023-647-875-256-327,4-2,0,0,0,0,none,included_classified,true
023-647-875-256-327,4-3,0,0,0,0,none,included_classified,true
023-647-875-256-327,4-4,0,0,0,0,none,included_classified,true
023-647-875-256-327,4-5,0,0,0,0,none,included_classified,true
007-756-401-016-746,1-1,0,0,0,1,add,included_classified,true
007-756-401-016-746,1-2,0,0,0,0,none,included_classified,true
007-756-401-016-746,1-3,0,0,0,0,none,included_classified,true
007-756-401-016-746,2-1,0,0,0,0,none,included_classified,true
007-756-401-016-746,2-2,0,0,0,0,none,included_classified,true
007-756-401-016-746,2-3,0,0,0,0,none,included_classified,true
007-756-401-016-746,2-4,0,1,1,0,suppress,included_classified,true
007-756-401-016-746,3-1,0,0,0,0,none,included_classified,true
007-756-401-016-746,3-2,0,0,0,0,none,included_classified,true
007-756-401-016-746,3-3,0,0,0,0,none,included_classified,true
007-756-401-016-746,4-1,0,0,0,1,add,included_classified,true
007-756-401-016-746,4-2,0,0,0,0,none,included_classified,true
007-756-401-016-746,4-3,0,0,0,1,add,included_classified,true
007-756-401-016-746,4-4,0,0,0,0,none,included_classified,true
007-756-401-016-746,4-5,0,0,0,0,none,included_classified,true
181-793-099-235-420,1-1,0,0,0,0,none,included_classified,true
181-793-099-235-420,1-2,0,0,0,0,none,included_classified,true
181-793-099-235-420,1-3,0,0,0,0,none,included_classified,true
181-793-099-235-420,2-1,0,0,0,0,none,included_classified,true
181-793-099-235-420,2-2,0,0,0,0,none,included_classified,true
181-793-099-235-420,2-3,0,0,0,0,none,included_classified,true
181-793-099-235-420,2-4,0,0,0,0,none,included_classified,true
181-793-099-235-420,3-1,0,0,0,0,none,included_classified,true
181-793-099-235-420,3-2,0,0,0,0,none,included_classified,true
181-793-099-235-420,3-3,0,0,0,0,none,included_classified,true
181-793-099-235-420,4-1,1,0,1,1,keep,included_classified,true
181-793-099-235-420,4-2,0,0,0,1,add,included_classified,true
181-793-099-235-420,4-3,0,0,0,0,none,included_classified,true
181-793-099-235-420,4-4,0,0,0,0,none,included_classified,true
181-793-099-235-420,4-5,0,0,0,0,none,included_classified,true
079-962-328-001-343,1-1,0,0,0,0,none,included_classified,true
079-962-328-001-343,1-2,0,0,0,0,none,included_classified,true
079-962-328-001-343,1-3,0,0,0,1,add,included_classified,true
079-962-328-001-343,2-1,0,0,0,0,none,included_classified,true
079-962-328-001-343,2-2,0,0,0,0,none,included_classified,true
079-962-328-001-343,2-3,0,0,0,0,none,included_classified,true
079-962-328-001-343,2-4,0,0,0,0,none,included_classified,true
079-962-328-001-343,3-1,0,0,0,0,none,included_classified,true
079-962-328-001-343,3-2,0,0,0,0,none,included_classified,true
079-962-328-001-343,3-3,0,0,0,0,none,included_classified,true
079-962-328-001-343,4-1,1,0,1,1,keep,included_classified,true
079-962-328-001-343,4-2,1,0,1,0,suppress,included_classified,true
079-962-328-001-343,4-3,0,0,0,0,none,included_classified,true
079-962-328-001-343,4-4,0,0,0,1,add,included_classified,true
079-962-328-001-343,4-5,0,0,0,0,none,included_classified,true
184-820-145-210-022,1-1,0,0,0,0,none,included_classified,true
184-820-145-210-022,1-2,0,0,0,0,none,included_classified,true
184-820-145-210-022,1-3,1,1,1,0,suppress,included_classified,true
184-820-145-210-022,2-1,1,1,1,1,keep,included_classified,true
184-820-145-210-022,2-2,1,0,1,1,keep,included_classified,true
184-820-145-210-022,2-3,0,0,0,0,none,included_classified,true
184-820-145-210-022,2-4,0,0,0,1,add,included_classified,true
184-820-145-210-022,3-1,0,0,0,0,none,included_classified,true
184-820-145-210-022,3-2,0,0,0,0,none,included_classified,true
184-820-145-210-022,3-3,0,0,0,0,none,included_classified,true
184-820-145-210-022,4-1,0,0,0,0,none,included_classified,true
184-820-145-210-022,4-2,0,0,0,0,none,included_classified,true
184-820-145-210-022,4-3,0,0,0,0,none,included_classified,true
184-820-145-210-022,4-4,0,0,0,0,none,included_classified,true
184-820-145-210-022,4-5,0,0,0,0,none,included_classified,true
173-430-488-072-220,1-1,0,0,0,0,none,included_classified,true
173-430-488-072-220,1-2,0,0,0,0,none,included_classified,true
173-430-488-072-220,1-3,0,0,0,0,none,included_classified,true
173-430-488-072-220,2-1,0,0,0,0,none,included_classified,true
173-430-488-072-220,2-2,0,0,0,0,none,included_classified,true
173-430-488-072-220,2-3,0,0,0,0,none,included_classified,true
173-430-488-072-220,2-4,0,0,0,0,none,included_classified,true
173-430-488-072-220,3-1,0,0,0,0,none,included_classified,true
173-430-488-072-220,3-2,0,0,0,0,none,included_classified,true
173-430-488-072-220,3-3,0,0,0,0,none,included_classified,true
173-430-488-072-220,4-1,0,0,0,1,add,included_classified,true
173-430-488-072-220,4-2,0,0,0,0,none,included_classified,true
173-430-488-072-220,4-3,0,0,0,0,none,included_classified,true
173-430-488-072-220,4-4,0,0,0,1,add,included_classified,true
173-430-488-072-220,4-5,0,0,0,0,none,included_classified,true
158-848-533-391-568,1-1,1,0,1,1,keep,included_classified,true
158-848-533-391-568,1-2,0,0,0,0,none,included_classified,true
158-848-533-391-568,1-3,0,0,0,0,none,included_classified,true
158-848-533-391-568,2-1,0,0,0,0,none,included_classified,true
158-848-533-391-568,2-2,0,0,0,0,none,included_classified,true
158-848-533-391-568,2-3,0,0,0,0,none,included_classified,true
158-848-533-391-568,2-4,0,0,0,0,none,included_classified,true
158-848-533-391-568,3-1,0,0,0,0,none,included_classified,true
158-848-533-391-568,3-2,0,0,0,0,none,included_classified,true
158-848-533-391-568,3-3,0,0,0,0,none,included_classified,true
158-848-533-391-568,4-1,0,0,0,0,none,included_classified,true
158-848-533-391-568,4-2,0,0,0,0,none,included_classified,true
158-848-533-391-568,4-3,0,0,0,0,none,included_classified,true
158-848-533-391-568,4-4,0,0,0,0,none,included_classified,true
158-848-533-391-568,4-5,0,0,0,0,none,included_classified,true
085-771-107-874-496,1-1,0,0,0,0,none,included_classified,true
085-771-107-874-496,1-2,0,0,0,0,none,included_classified,true
085-771-107-874-496,1-3,0,0,0,0,none,included_classified,true
085-771-107-874-496,2-1,0,0,0,0,none,included_classified,true
085-771-107-874-496,2-2,0,0,0,0,none,included_classified,true
085-771-107-874-496,2-3,0,0,0,0,none,included_classified,true
